Date,Median Sale Price,Average Sale Price,County
09/01/2004 12:00:00 AM,265054.19,321007.91,New Haven
10/01/2004 12:00:00 AM,256394.07,307515.32,New Haven
11/01/2004 12:00:00 AM,263213.07,301323.55,New Haven
12/01/2004 12:00:00 AM,259803.57,305510.58,New Haven
01/01/2005 12:00:00 AM,250684.07,288042.74,New Haven
02/01/2005 12:00:00 AM,230893.22,275372.27,New Haven
03/01/2005 12:00:00 AM,247385.60,288882.32,New Haven
04/01/2005 12:00:00 AM,263877.97,312499.20,New Haven
05/01/2005 12:00:00 AM,277071.87,309714.24,New Haven
06/01/2005 12:00:00 AM,290133.83,329668.88,New Haven
07/01/2005 12:00:00 AM,302140.27,360369.65,New Haven
08/01/2005 12:00:00 AM,301810.43,347051.58,New Haven
09/01/2005 12:00:00 AM,283668.82,330800.46,New Haven
10/01/2005 12:00:00 AM,293234.39,333065.12,New Haven
11/01/2005 12:00:00 AM,288814.44,339550.56,New Haven
12/01/2005 12:00:00 AM,292904.55,321117.07,New Haven
01/01/2006 12:00:00 AM,274814.06,323423.97,New Haven
02/01/2006 12:00:00 AM,274814.06,314499.24,New Haven
03/01/2006 12:00:00 AM,274814.06,327392.14,New Haven
04/01/2006 12:00:00 AM,287596.11,329775.93,New Haven
05/01/2006 12:00:00 AM,293987.14,333368.19,New Haven
06/01/2006 12:00:00 AM,309325.60,356472.26,New Haven
07/01/2006 12:00:00 AM,306769.19,350097.06,New Haven
08/01/2006 12:00:00 AM,302934.57,343847.01,New Haven
09/01/2006 12:00:00 AM,293987.14,329330.98,New Haven
10/01/2006 12:00:00 AM,293987.14,335047.39,New Haven
11/01/2006 12:00:00 AM,284081.05,328126.75,New Haven
12/01/2006 12:00:00 AM,300378.16,336360.76,New Haven
01/01/2007 12:00:00 AM,260932.83,302296.53,New Haven
02/01/2007 12:00:00 AM,260932.83,318557.17,New Haven
03/01/2007 12:00:00 AM,279570.89,322005.04,New Haven
04/01/2007 12:00:00 AM,282987.87,323808.52,New Haven
05/01/2007 12:00:00 AM,285783.57,333036.36,New Haven
06/01/2007 12:00:00 AM,302309.32,378512.66,New Haven
07/01/2007 12:00:00 AM,298208.95,356991.18,New Haven
08/01/2007 12:00:00 AM,298146.82,353972.73,New Haven
09/01/2007 12:00:00 AM,289511.19,333091.42,New Haven
10/01/2007 12:00:00 AM,273358.20,320020.33,New Haven
11/01/2007 12:00:00 AM,268388.05,312500.28,New Haven
12/01/2007 12:00:00 AM,269630.59,338862.72,New Haven
01/01/2008 12:00:00 AM,251344.17,287987.77,New Haven
02/01/2008 12:00:00 AM,254934.80,294370.14,New Haven
03/01/2008 12:00:00 AM,251344.17,288157.16,New Haven
04/01/2008 12:00:00 AM,262116.06,290895.21,New Haven
05/01/2008 12:00:00 AM,257328.55,289830.16,New Haven
06/01/2008 12:00:00 AM,277675.46,344887.42,New Haven
07/01/2008 12:00:00 AM,277675.46,341221.37,New Haven
08/01/2008 12:00:00 AM,266305.13,316790.36,New Haven
09/01/2008 12:00:00 AM,256254.95,290743.76,New Haven
10/01/2008 12:00:00 AM,239375.40,274973.37,New Haven
11/01/2008 12:00:00 AM,227406.63,261507.61,New Haven
12/01/2008 12:00:00 AM,215484.53,259955.10,New Haven
01/01/2009 12:00:00 AM,210126.63,258608.46,New Haven
02/01/2009 12:00:00 AM,192115.77,237088.67,New Haven
03/01/2009 12:00:00 AM,210126.63,253155.35,New Haven
04/01/2009 12:00:00 AM,215800.05,243278.22,New Haven
05/01/2009 12:00:00 AM,228137.48,267927.73,New Haven
06/01/2009 12:00:00 AM,229938.57,272796.46,New Haven
07/01/2009 12:00:00 AM,247949.42,289901.60,New Haven
08/01/2009 12:00:00 AM,240144.72,279408.29,New Haven
09/01/2009 12:00:00 AM,228137.48,263489.62,New Haven
10/01/2009 12:00:00 AM,228137.48,270511.20,New Haven
11/01/2009 12:00:00 AM,219732.42,259919.35,New Haven
12/01/2009 12:00:00 AM,219732.42,266887.94,New Haven
01/01/2010 12:00:00 AM,200836.19,287008.94,New Haven
02/01/2010 12:00:00 AM,207038.48,243516.02,New Haven
03/01/2010 12:00:00 AM,202755.94,241551.78,New Haven
04/01/2010 12:00:00 AM,222396.54,272822.63,New Haven
05/01/2010 12:00:00 AM,212650.08,247515.61,New Haven
06/01/2010 12:00:00 AM,240855.75,287870.93,New Haven
07/01/2010 12:00:00 AM,218557.03,259229.63,New Haven
08/01/2010 12:00:00 AM,230370.92,266039.86,New Haven
09/01/2010 12:00:00 AM,212650.08,242570.59,New Haven
10/01/2010 12:00:00 AM,218557.03,261506.69,New Haven
11/01/2010 12:00:00 AM,209253.59,246264.58,New Haven
12/01/2010 12:00:00 AM,209105.91,260198.03,New Haven
01/01/2011 12:00:00 AM,194722.57,231900.66,New Haven
02/01/2011 12:00:00 AM,192947.16,243882.40,New Haven
03/01/2011 12:00:00 AM,165800.55,213965.52,New Haven
04/01/2011 12:00:00 AM,201595.14,239983.64,New Haven
05/01/2011 12:00:00 AM,210758.55,239255.87,New Haven
06/01/2011 12:00:00 AM,217631.11,287040.84,New Haven
07/01/2011 12:00:00 AM,217631.11,256764.19,New Haven
08/01/2011 12:00:00 AM,208467.70,256991.55,New Haven
09/01/2011 12:00:00 AM,206176.84,247829.76,New Haven
10/01/2011 12:00:00 AM,179832.03,225532.78,New Haven
11/01/2011 12:00:00 AM,198158.86,246782.06,New Haven
12/01/2011 12:00:00 AM,186131.87,222186.86,New Haven
01/01/2012 12:00:00 AM,173261.87,208548.38,New Haven
02/01/2012 12:00:00 AM,167763.27,191038.77,New Haven
03/01/2012 12:00:00 AM,173935.16,209139.86,New Haven
04/01/2012 12:00:00 AM,194414.63,225427.03,New Haven
05/01/2012 12:00:00 AM,194751.27,234476.10,New Haven
06/01/2012 12:00:00 AM,213210.85,258921.29,New Haven
07/01/2012 12:00:00 AM,202269.76,255638.14,New Haven
08/01/2012 12:00:00 AM,211247.06,276014.85,New Haven
09/01/2012 12:00:00 AM,196378.41,233314.78,New Haven
10/01/2012 12:00:00 AM,196378.41,229930.10,New Haven
11/01/2012 12:00:00 AM,196378.41,226160.98,New Haven
12/01/2012 12:00:00 AM,190767.60,241005.51,New Haven
01/01/2013 12:00:00 AM,169486.75,208892.42,New Haven
02/01/2013 12:00:00 AM,176951.91,209560.79,New Haven
03/01/2013 12:00:00 AM,171366.87,207140.49,New Haven
04/01/2013 12:00:00 AM,182481.66,233663.63,New Haven
05/01/2013 12:00:00 AM,193541.15,239855.07,New Haven
06/01/2013 12:00:00 AM,204600.65,266429.86,New Haven
07/01/2013 12:00:00 AM,215660.14,259142.02,New Haven
08/01/2013 12:00:00 AM,215660.14,260293.12,New Haven
09/01/2013 12:00:00 AM,207807.90,246749.24,New Haven
10/01/2013 12:00:00 AM,202609.94,240869.39,New Haven
11/01/2013 12:00:00 AM,188011.40,237809.17,New Haven
12/01/2013 12:00:00 AM,187458.43,226949.28,New Haven
01/01/2014 12:00:00 AM,159989.99,199640.52,New Haven
02/01/2014 12:00:00 AM,163962.53,194966.86,New Haven
03/01/2014 12:00:00 AM,168696.93,199011.40,New Haven
04/01/2014 12:00:00 AM,174682.95,216714.82,New Haven
05/01/2014 12:00:00 AM,185566.62,241029.81,New Haven
06/01/2014 12:00:00 AM,199715.39,238998.95,New Haven
07/01/2014 12:00:00 AM,206789.78,253284.37,New Haven
08/01/2014 12:00:00 AM,195906.11,246306.56,New Haven
09/01/2014 12:00:00 AM,174138.76,230382.35,New Haven
10/01/2014 12:00:00 AM,183934.07,220701.73,New Haven
11/01/2014 12:00:00 AM,182301.52,232325.66,New Haven
12/01/2014 12:00:00 AM,168696.93,219523.79,New Haven
01/01/2015 12:00:00 AM,168492.82,206713.53,New Haven
02/01/2015 12:00:00 AM,160611.70,200053.94,New Haven
03/01/2015 12:00:00 AM,163057.57,197060.91,New Haven
04/01/2015 12:00:00 AM,173384.55,216160.54,New Haven
05/01/2015 12:00:00 AM,183439.76,223387.28,New Haven
06/01/2015 12:00:00 AM,206539.58,250253.36,New Haven
07/01/2015 12:00:00 AM,201104.33,248207.93,New Haven
08/01/2015 12:00:00 AM,211974.84,270046.26,New Haven
09/01/2015 12:00:00 AM,192679.69,232426.03,New Haven
10/01/2015 12:00:00 AM,184798.58,228026.41,New Haven
11/01/2015 12:00:00 AM,171645.26,207626.67,New Haven
12/01/2015 12:00:00 AM,179363.32,214178.39,New Haven
01/01/2016 12:00:00 AM,183034.94,218041.39,New Haven
02/01/2016 12:00:00 AM,169079.19,204724.43,New Haven
03/01/2016 12:00:00 AM,174446.79,210752.42,New Haven
04/01/2016 12:00:00 AM,171762.99,209737.00,New Haven
05/01/2016 12:00:00 AM,197956.85,229483.52,New Haven
06/01/2016 12:00:00 AM,214703.74,250468.45,New Haven
07/01/2016 12:00:00 AM,214703.74,247508.77,New Haven
08/01/2016 12:00:00 AM,208262.63,244274.50,New Haven
09/01/2016 12:00:00 AM,195164.63,224321.68,New Haven
10/01/2016 12:00:00 AM,193233.37,226155.12,New Haven
11/01/2016 12:00:00 AM,196239.22,236052.94,New Haven
12/01/2016 12:00:00 AM,198600.96,240623.11,New Haven
01/01/2017 12:00:00 AM,178677.17,217354.44,New Haven
02/01/2017 12:00:00 AM,173421.96,204990.94,New Haven
03/01/2017 12:00:00 AM,167956.54,207139.03,New Haven
04/01/2017 12:00:00 AM,170268.83,201094.33,New Haven
05/01/2017 12:00:00 AM,193129.00,225097.91,New Haven
06/01/2017 12:00:00 AM,211259.48,248156.52,New Haven
07/01/2017 12:00:00 AM,215463.64,248398.10,New Haven
08/01/2017 12:00:00 AM,220718.85,352893.89,New Haven
09/01/2017 12:00:00 AM,199698.01,238521.22,New Haven
10/01/2017 12:00:00 AM,210208.43,247781.44,New Haven
11/01/2017 12:00:00 AM,196019.36,238028.52,New Haven
12/01/2017 12:00:00 AM,188084.00,223003.34,New Haven
01/01/2018 12:00:00 AM,179551.95,220681.59,New Haven
02/01/2018 12:00:00 AM,174421.90,207834.94,New Haven
03/01/2018 12:00:00 AM,185195.02,232960.81,New Haven
04/01/2018 12:00:00 AM,197926.79,222138.91,New Haven
05/01/2018 12:00:00 AM,194839.52,232184.35,New Haven
06/01/2018 12:00:00 AM,224703.11,269704.48,New Haven
07/01/2018 12:00:00 AM,223670.43,320340.82,New Haven
08/01/2018 12:00:00 AM,215899.94,255815.45,New Haven
09/01/2018 12:00:00 AM,200072.18,233306.22,New Haven
10/01/2018 12:00:00 AM,194942.12,228946.46,New Haven
11/01/2018 12:00:00 AM,184682.01,217593.92,New Haven
12/01/2018 12:00:00 AM,190068.57,226705.47,New Haven
01/01/2019 12:00:00 AM,171318.04,205845.16,New Haven
02/01/2019 12:00:00 AM,171318.04,204129.89,New Haven
03/01/2019 12:00:00 AM,186434.34,213675.60,New Haven
04/01/2019 12:00:00 AM,196511.87,233322.18,New Haven
05/01/2019 12:00:00 AM,201550.64,248885.15,New Haven
06/01/2019 12:00:00 AM,221705.70,261516.41,New Haven
07/01/2019 12:00:00 AM,216666.93,253770.15,New Haven
08/01/2019 12:00:00 AM,221705.70,253151.01,New Haven
09/01/2019 12:00:00 AM,201550.64,227966.84,New Haven
10/01/2019 12:00:00 AM,206841.34,237762.30,New Haven
11/01/2019 12:00:00 AM,196511.87,226058.69,New Haven
12/01/2019 12:00:00 AM,196955.28,227067.38,New Haven
01/01/2020 12:00:00 AM,185000.00,211536.01,New Haven
02/01/2020 12:00:00 AM,180000.00,222907.04,New Haven
03/01/2020 12:00:00 AM,212000.00,249058.14,New Haven
04/01/2020 12:00:00 AM,237445.00,268092.31,New Haven
05/01/2020 12:00:00 AM,245000.00,270464.03,New Haven
06/01/2020 12:00:00 AM,247000.00,288502.35,New Haven
07/01/2020 12:00:00 AM,250000.00,290852.56,New Haven
08/01/2020 12:00:00 AM,245000.00,278869.54,New Haven
09/01/2020 12:00:00 AM,255000.00,283279.74,New Haven
10/01/2020 12:00:00 AM,252000.00,288992.05,New Haven
11/01/2020 12:00:00 AM,245000.00,280997.75,New Haven
12/01/2020 12:00:00 AM,249000.00,294468.98,New Haven
01/01/2021 12:00:00 AM,233000.00,265737.57,New Haven
02/01/2021 12:00:00 AM,231210.00,265658.10,New Haven
03/01/2021 12:00:00 AM,240000.00,279451.35,New Haven
04/01/2021 12:00:00 AM,247000.00,291546.32,New Haven
05/01/2021 12:00:00 AM,255000.00,300544.47,New Haven
06/01/2021 12:00:00 AM,270000.00,303761.76,New Haven
01/01/2001 12:00:00 AM,178990.87,226286.56,New London
02/01/2001 12:00:00 AM,196453.39,236920.21,New London
03/01/2001 12:00:00 AM,186266.92,229165.78,New London
04/01/2001 12:00:00 AM,201546.63,234374.45,New London
05/01/2001 12:00:00 AM,189177.34,232017.93,New London
06/01/2001 12:00:00 AM,207658.51,284297.79,New London
07/01/2001 12:00:00 AM,202128.71,240572.24,New London
08/01/2001 12:00:00 AM,201182.82,238779.67,New London
09/01/2001 12:00:00 AM,200819.02,251201.23,New London
10/01/2001 12:00:00 AM,203656.68,247743.90,New London
11/01/2001 12:00:00 AM,196453.39,216865.21,New London
12/01/2001 12:00:00 AM,184811.71,227153.04,New London
01/01/2002 12:00:00 AM,195516.41,231542.05,New London
02/01/2002 12:00:00 AM,199813.47,291590.99,New London
03/01/2002 12:00:00 AM,194531.67,236987.97,New London
04/01/2002 12:00:00 AM,204110.54,244932.09,New London
05/01/2002 12:00:00 AM,206259.07,252635.52,New London
06/01/2002 12:00:00 AM,226312.04,285424.04,New London
07/01/2002 12:00:00 AM,220582.62,263870.35,New London
08/01/2002 12:00:00 AM,229534.83,278417.76,New London
09/01/2002 12:00:00 AM,221227.18,260246.91,New London
10/01/2002 12:00:00 AM,214853.20,251988.06,New London
11/01/2002 12:00:00 AM,214853.20,265690.88,New London
12/01/2002 12:00:00 AM,216142.32,247437.02,New London
01/01/2003 12:00:00 AM,217027.68,264951.41,New London
02/01/2003 12:00:00 AM,223958.56,298304.58,New London
03/01/2003 12:00:00 AM,224756.66,266190.93,New London
04/01/2003 12:00:00 AM,243561.06,302547.01,New London
05/01/2003 12:00:00 AM,231029.46,265932.11,New London
06/01/2003 12:00:00 AM,238030.36,299302.81,New London
07/01/2003 12:00:00 AM,250631.96,299094.84,New London
08/01/2003 12:00:00 AM,258893.02,303852.59,New London
09/01/2003 12:00:00 AM,262883.53,307763.19,New London
10/01/2003 12:00:00 AM,251892.12,308416.00,New London
11/01/2003 12:00:00 AM,245381.29,292568.53,New London
12/01/2003 12:00:00 AM,245031.25,284326.87,New London
01/01/2004 12:00:00 AM,234436.92,295081.26,New London
02/01/2004 12:00:00 AM,238596.51,290598.90,New London
03/01/2004 12:00:00 AM,245483.69,291177.25,New London
04/01/2004 12:00:00 AM,260485.47,310132.66,New London
05/01/2004 12:00:00 AM,272759.65,313398.92,New London
06/01/2004 12:00:00 AM,274123.45,326102.86,New London
07/01/2004 12:00:00 AM,286261.26,350562.84,New London
08/01/2004 12:00:00 AM,268668.26,317959.48,New London
09/01/2004 12:00:00 AM,274123.45,328923.39,New London
10/01/2004 12:00:00 AM,286397.64,342049.33,New London
11/01/2004 12:00:00 AM,265940.66,328334.17,New London
12/01/2004 12:00:00 AM,279578.64,348371.86,New London
01/01/2005 12:00:00 AM,273113.70,336331.33,New London
02/01/2005 12:00:00 AM,290265.77,337689.65,New London
03/01/2005 12:00:00 AM,283668.82,326926.91,New London
04/01/2005 12:00:00 AM,288286.68,329899.40,New London
05/01/2005 12:00:00 AM,310056.61,357880.28,New London
06/01/2005 12:00:00 AM,321931.12,366949.58,New London
07/01/2005 12:00:00 AM,304119.36,358119.79,New London
08/01/2005 12:00:00 AM,325889.29,374754.00,New London
09/01/2005 12:00:00 AM,306758.14,352850.76,New London
10/01/2005 12:00:00 AM,302734.00,353908.52,New London
11/01/2005 12:00:00 AM,329847.46,385400.71,New London
12/01/2005 12:00:00 AM,312695.39,341509.39,New London
01/01/2006 12:00:00 AM,299042.44,356638.60,New London
02/01/2006 12:00:00 AM,287468.29,376749.63,New London
03/01/2006 12:00:00 AM,305363.16,363304.80,New London
04/01/2006 12:00:00 AM,306769.19,355059.88,New London
05/01/2006 12:00:00 AM,307088.74,385174.19,New London
06/01/2006 12:00:00 AM,314438.41,372870.49,New London
07/01/2006 12:00:00 AM,306705.28,371600.62,New London
08/01/2006 12:00:00 AM,312840.66,368019.75,New London
09/01/2006 12:00:00 AM,292708.93,349920.89,New London
10/01/2006 12:00:00 AM,307408.29,347113.99,New London
11/01/2006 12:00:00 AM,293284.12,336489.05,New London
12/01/2006 12:00:00 AM,287596.11,341909.81,New London
01/01/2007 12:00:00 AM,300228.07,357929.76,New London
02/01/2007 12:00:00 AM,281434.69,306925.65,New London
03/01/2007 12:00:00 AM,304297.38,361953.68,New London
04/01/2007 12:00:00 AM,308770.51,368461.01,New London
05/01/2007 12:00:00 AM,313740.66,371211.49,New London
06/01/2007 12:00:00 AM,311566.22,372318.60,New London
07/01/2007 12:00:00 AM,336106.33,378874.84,New London
08/01/2007 12:00:00 AM,305664.17,393491.30,New London
09/01/2007 12:00:00 AM,298208.95,367251.99,New London
10/01/2007 12:00:00 AM,284541.04,337517.11,New London
11/01/2007 12:00:00 AM,300694.02,401156.28,New London
12/01/2007 12:00:00 AM,291996.26,339986.81,New London
01/01/2008 12:00:00 AM,270494.20,315547.64,New London
02/01/2008 12:00:00 AM,248950.41,299334.48,New London
03/01/2008 12:00:00 AM,262116.06,287542.90,New London
04/01/2008 12:00:00 AM,270374.51,299339.36,New London
05/01/2008 12:00:00 AM,281266.09,319315.71,New London
06/01/2008 12:00:00 AM,278824.46,384677.32,New London
07/01/2008 12:00:00 AM,282163.75,319136.55,New London
08/01/2008 12:00:00 AM,260859.34,341240.77,New London
09/01/2008 12:00:00 AM,258525.43,306012.85,New London
10/01/2008 12:00:00 AM,257208.86,292140.74,New London
11/01/2008 12:00:00 AM,227286.94,272249.32,New London
12/01/2008 12:00:00 AM,228902.72,282854.40,New London
01/01/2009 12:00:00 AM,222133.86,259268.62,New London
02/01/2009 12:00:00 AM,228137.48,264567.28,New London
03/01/2009 12:00:00 AM,222133.86,300203.98,New London
04/01/2009 12:00:00 AM,249150.15,296290.67,New London
05/01/2009 12:00:00 AM,247289.02,287717.69,New London
06/01/2009 12:00:00 AM,241345.44,283192.51,New London
07/01/2009 12:00:00 AM,258155.57,285748.41,New London
08/01/2009 12:00:00 AM,238343.63,277923.27,New London
09/01/2009 12:00:00 AM,240144.72,280469.48,New London
10/01/2009 12:00:00 AM,239484.32,292882.04,New London
11/01/2009 12:00:00 AM,240745.08,273371.96,New London
12/01/2009 12:00:00 AM,226936.76,256532.53,New London
01/01/2010 12:00:00 AM,224463.97,241301.97,New London
02/01/2010 12:00:00 AM,229780.23,288165.14,New London
03/01/2010 12:00:00 AM,257542.87,314265.91,New London
04/01/2010 12:00:00 AM,236277.87,278993.84,New London
05/01/2010 12:00:00 AM,248091.76,280103.02,New London
06/01/2010 12:00:00 AM,236277.87,291747.50,New London
07/01/2010 12:00:00 AM,212650.08,278486.11,New London
08/01/2010 12:00:00 AM,253408.01,308127.38,New London
09/01/2010 12:00:00 AM,248091.76,281690.48,New London
10/01/2010 12:00:00 AM,268175.38,300238.36,New London
11/01/2010 12:00:00 AM,221510.50,287971.84,New London
12/01/2010 12:00:00 AM,233915.09,322725.65,New London
01/01/2011 12:00:00 AM,223358.25,275367.59,New London
02/01/2011 12:00:00 AM,217631.11,266194.67,New London
03/01/2011 12:00:00 AM,194722.57,245988.20,New London
04/01/2011 12:00:00 AM,206176.84,227727.21,New London
05/01/2011 12:00:00 AM,206176.84,261372.94,New London
06/01/2011 12:00:00 AM,214767.55,322524.43,New London
07/01/2011 12:00:00 AM,209613.12,335555.90,New London
08/01/2011 12:00:00 AM,233667.09,275120.94,New London
09/01/2011 12:00:00 AM,222155.55,268714.88,New London
10/01/2011 12:00:00 AM,202740.56,265647.63,New London
11/01/2011 12:00:00 AM,209040.41,249661.60,New London
12/01/2011 12:00:00 AM,217631.11,255012.37,New London
01/01/2012 12:00:00 AM,196378.41,246157.39,New London
02/01/2012 12:00:00 AM,204093.28,228879.30,New London
03/01/2012 12:00:00 AM,222749.23,260346.03,New London
04/01/2012 12:00:00 AM,235878.52,289152.55,New London
05/01/2012 12:00:00 AM,246875.72,285413.32,New London
06/01/2012 12:00:00 AM,221346.52,265828.89,New London
07/01/2012 12:00:00 AM,252486.53,290620.50,New London
08/01/2012 12:00:00 AM,210966.52,265327.17,New London
09/01/2012 12:00:00 AM,230043.28,248607.94,New London
10/01/2012 12:00:00 AM,213975.04,262577.50,New London
11/01/2012 12:00:00 AM,218821.66,267831.12,New London
12/01/2012 12:00:00 AM,190767.60,251122.52,New London
01/01/2013 12:00:00 AM,176951.91,203965.28,New London
02/01/2013 12:00:00 AM,176951.91,211530.49,New London
03/01/2013 12:00:00 AM,204600.65,280124.72,New London
04/01/2013 12:00:00 AM,199070.90,243910.04,New London
05/01/2013 12:00:00 AM,211789.32,242051.78,New London
06/01/2013 12:00:00 AM,223622.98,248503.19,New London
07/01/2013 12:00:00 AM,221189.89,268048.69,New London
08/01/2013 12:00:00 AM,231696.41,271999.91,New London
09/01/2013 12:00:00 AM,218425.01,258218.78,New London
10/01/2013 12:00:00 AM,229429.21,259090.24,New London
11/01/2013 12:00:00 AM,193541.15,228437.38,New London
12/01/2013 12:00:00 AM,193541.15,260057.51,New London
01/01/2014 12:00:00 AM,174356.44,250350.59,New London
02/01/2014 12:00:00 AM,171363.43,198505.28,New London
03/01/2014 12:00:00 AM,185022.44,215016.36,New London
04/01/2014 12:00:00 AM,179580.60,218866.68,New London
05/01/2014 12:00:00 AM,206789.78,250621.15,New London
06/01/2014 12:00:00 AM,212231.62,257145.49,New London
07/01/2014 12:00:00 AM,204613.05,245314.40,New London
08/01/2014 12:00:00 AM,212786.68,245325.05,New London
09/01/2014 12:00:00 AM,217673.45,270868.67,New London
10/01/2014 12:00:00 AM,194817.74,253730.89,New London
11/01/2014 12:00:00 AM,205701.41,248080.49,New London
12/01/2014 12:00:00 AM,206245.60,244351.98,New London
01/01/2015 12:00:00 AM,192720.46,236845.22,New London
02/01/2015 12:00:00 AM,168492.82,203537.87,New London
03/01/2015 12:00:00 AM,187516.20,230466.65,New London
04/01/2015 12:00:00 AM,179363.32,231441.78,New London
05/01/2015 12:00:00 AM,216051.28,262585.77,New London
06/01/2015 12:00:00 AM,195669.08,235797.69,New London
07/01/2015 12:00:00 AM,233715.85,266254.36,New London
08/01/2015 12:00:00 AM,205452.53,245825.42,New London
09/01/2015 12:00:00 AM,190233.83,232025.72,New London
10/01/2015 12:00:00 AM,170666.92,215552.11,New London
11/01/2015 12:00:00 AM,192951.45,237977.66,New London
12/01/2015 12:00:00 AM,183711.52,223032.03,New London
01/01/2016 12:00:00 AM,180351.14,214048.98,New London
02/01/2016 12:00:00 AM,192159.85,201247.61,New London
03/01/2016 12:00:00 AM,182390.83,208468.34,New London
04/01/2016 12:00:00 AM,171762.99,210480.56,New London
05/01/2016 12:00:00 AM,200748.00,247538.50,New London
06/01/2016 12:00:00 AM,207189.11,238966.30,New London
07/01/2016 12:00:00 AM,206920.73,230785.13,New London
08/01/2016 12:00:00 AM,221144.85,251825.43,New London
09/01/2016 12:00:00 AM,202036.22,237819.60,New London
10/01/2016 12:00:00 AM,209336.15,269975.11,New London
11/01/2016 12:00:00 AM,183034.94,219270.44,New London
12/01/2016 12:00:00 AM,212288.32,254815.74,New London
01/01/2017 12:00:00 AM,192813.69,208373.42,New London
02/01/2017 12:00:00 AM,196465.53,219629.19,New London
03/01/2017 12:00:00 AM,173316.85,202815.49,New London
04/01/2017 12:00:00 AM,195546.40,224456.75,New London
05/01/2017 12:00:00 AM,199698.01,236345.96,New London
06/01/2017 12:00:00 AM,222137.76,253013.64,New London
07/01/2017 12:00:00 AM,225974.07,243603.52,New London
08/01/2017 12:00:00 AM,212310.52,247282.31,New London
09/01/2017 12:00:00 AM,220613.75,257150.00,New London
10/01/2017 12:00:00 AM,234382.40,284752.18,New London
11/01/2017 12:00:00 AM,200486.29,262429.03,New London
12/01/2017 12:00:00 AM,220718.85,248527.73,New London
01/01/2018 12:00:00 AM,186734.03,205843.29,New London
02/01/2018 12:00:00 AM,190325.07,225270.41,New London
03/01/2018 12:00:00 AM,198533.16,227616.93,New London
04/01/2018 12:00:00 AM,200072.18,240637.27,New London
05/01/2018 12:00:00 AM,215467.47,256560.45,New London
06/01/2018 12:00:00 AM,220592.40,255995.36,New London
07/01/2018 12:00:00 AM,224183.44,269035.17,New London
08/01/2018 12:00:00 AM,223670.43,267459.34,New London
09/01/2018 12:00:00 AM,189299.06,235887.35,New London
10/01/2018 12:00:00 AM,210332.29,243525.52,New London
11/01/2018 12:00:00 AM,206228.24,244287.37,New London
12/01/2018 12:00:00 AM,198533.16,228351.70,New London
01/01/2019 12:00:00 AM,206589.40,239173.03,New London
02/01/2019 12:00:00 AM,201550.64,223124.84,New London
03/01/2019 12:00:00 AM,199157.22,249687.36,New London
04/01/2019 12:00:00 AM,206589.40,242000.68,New London
05/01/2019 12:00:00 AM,216666.93,256490.77,New London
06/01/2019 12:00:00 AM,232790.99,252091.23,New London
07/01/2019 12:00:00 AM,226744.47,268508.08,New London
08/01/2019 12:00:00 AM,221705.70,254023.42,New London
09/01/2019 12:00:00 AM,216666.93,262658.17,New London
10/01/2019 12:00:00 AM,209360.72,252826.03,New London
11/01/2019 12:00:00 AM,209108.79,253369.72,New London
12/01/2019 12:00:00 AM,221705.70,238931.96,New London
01/01/2020 12:00:00 AM,205000.00,237513.48,New London
02/01/2020 12:00:00 AM,199400.00,218220.36,New London
03/01/2020 12:00:00 AM,209500.00,233066.30,New London
04/01/2020 12:00:00 AM,226950.00,258941.76,New London
05/01/2020 12:00:00 AM,231450.00,258911.50,New London
06/01/2020 12:00:00 AM,268000.00,307664.69,New London
07/01/2020 12:00:00 AM,262500.00,298069.97,New London
08/01/2020 12:00:00 AM,252250.00,287752.22,New London
09/01/2020 12:00:00 AM,268400.00,321748.07,New London
10/01/2020 12:00:00 AM,260000.00,330921.31,New London
11/01/2020 12:00:00 AM,259900.00,317453.39,New London
12/01/2020 12:00:00 AM,250000.00,318104.24,New London
01/01/2021 12:00:00 AM,220000.00,278778.11,New London
02/01/2021 12:00:00 AM,250000.00,299058.67,New London
03/01/2021 12:00:00 AM,239000.00,286087.61,New London
04/01/2021 12:00:00 AM,250000.00,297594.78,New London
05/01/2021 12:00:00 AM,263350.00,322130.19,New London
06/01/2021 12:00:00 AM,261400.00,290684.92,New London
01/01/2001 12:00:00 AM,205184.65,327749.66,Connecticut
02/01/2001 12:00:00 AM,205184.65,334250.18,Connecticut
03/01/2001 12:00:00 AM,208095.07,322677.12,Connecticut
04/01/2001 12:00:00 AM,211005.49,322544.58,Connecticut
05/01/2001 12:00:00 AM,218281.55,320521.66,Connecticut
06/01/2001 12:00:00 AM,232833.65,358015.45,Connecticut
07/01/2001 12:00:00 AM,232833.65,350662.88,Connecticut
08/01/2001 12:00:00 AM,240109.70,371258.30,Connecticut
09/01/2001 12:00:00 AM,229923.23,327180.56,Connecticut
10/01/2001 12:00:00 AM,223705.84,308223.58,Connecticut
11/01/2001 12:00:00 AM,219736.76,309047.77,Connecticut
12/01/2001 12:00:00 AM,220464.36,318546.87,Connecticut
01/01/2002 12:00:00 AM,221871.74,325956.10,Connecticut
02/01/2002 12:00:00 AM,214781.58,317422.51,Connecticut
03/01/2002 12:00:00 AM,224879.68,344657.31,Connecticut
04/01/2002 12:00:00 AM,222014.97,323998.62,Connecticut
05/01/2002 12:00:00 AM,236338.52,360727.73,Connecticut
06/01/2002 12:00:00 AM,251091.77,395614.74,Connecticut
